conversation_id,customer_tweet_id,customer_message,customer_author,brand_tweet_id,brand_reply
,138187,"@AmazonHelp Jo, denke mal das ich den Artikel wohl nicht zu dem Preis bekomme… :(",147125,138188,"@147125 Mal sehen, vielleicht klappt es ja doch noch. Ich drück die die Daumen ^AW"
,1659005,@AmazonHelp Today,506152,1659006,@506152 Were you given a new delivery date on the order? Generally information on delays are given via e-mail. ^AJ
,532693,"@AmazonHelp hello,I have received my order but as you can see it is already opened and the cd ""who built the moon"" is missing, customer service have reordered it for me,either it's been opened deliberately or the seal has failed and the cd has fallen out https://t.co/uHlTenrTTk",222558,532692,"@222558 Hi, thanks for confirming a replacement is being arranged for you. Please let us know if you've any issues with your replacement order. ^TS"
,463350,@115821 are you kidding me? https://t.co/vtp4jhRVcH,225137,463349,@225137 I'm sorry for the frustration! Who is the carrier for this delivery? You can check here: https://t.co/Y5jpI9gRhE  ^NN
,164802,@115830 trying to change the delivery address on my order but cannot do it - please help!,154199,164800,@154199 Calling or chatting with us will be best for this: https://t.co/JzP7hlA23B. Look forward to hearing from you soon. ^MG
,1996384,"@AmazonHelp I am trying to use my Echo Dot to control my Fire TV by following these instructions from your site https://t.co/dcIQTOkKSy but this is all I see in my Alexa app (no ‘Fire TV’ or option to link), can you help? https://t.co/SrsS5SLhus",150994,1996382,"@150994 Hi, sorry but that feature is currently only available in the US. ^JJ"
,486748,"@AmazonHelp So I applied for your rewards card. I was sent the email stating that I got approved, it's on my account, but you guys asked me to confirm the number. Did that with my CapOne card too.",161302,486750,"@161302 Okay, thanks for that info, Katherine! So that we can better assist you, can you please tell us which card you were approved for? ^SM"
,1350304,"@AmazonHelp I really cannot believe I'm dealing with the same Amazon! I never had a bad a experience with Amazon before this, what happened?",434871,1350303,"@434871 Apologies for any ordeal, Emad. Could you let us know what went wrong? We'd like to look into it. ^HD"
,1309580,"@AmazonHelp Please arrange a call 180030009009 automatically ended.
My no 9609328324.",426044,1309585,@426044 We're unable to call over Twitter. Kindly fill the details here :https://t.co/beaaDm0muc so that we can reach out 1/2 ^PR
,979523,El despertador @116928 a las 9 no falla. Que mejor manera de despertarse.,352296,979522,@352296 ¿Nada mejor no? ❤️ ^JD
,537466,"@1141 @115821  https://t.co/luyUoTuQve
Pls run a quality check for the product you are selling on website as the vendor is selling at 1,555/- whilst the MRP is 1,250/- only.",244587,537468,"@244587 The M.R.P. displayed for products on our website represents the full retail price listed on the product itself as shared by Manufacturers, Distributors or Sellers. While we attempt to ensure that this information is accurate, ^AK (1/2)"
,2803279,So @115821 sent me a text saying I should buy something new for my cat.  The only thing I would ever need if I had a cat is a lifetime supply of allergy pills.  Bigger question - what on earth did someone in my house search for to trigger that algorithm?,781957,2803278,@781957 Thanks for reaching out! Here's how you can improve your recommendations and avoid those random suggestions: https://t.co/fqh6vGRi6v ^AR
,293792,"#AmazonIndia supporting fraud? # 403-6594739-6179532. 2 Ordered, 1 delivered. Different color, poor quality, smaller size. Can't return.",185994,293793,"@185994 Hi, we're sorry for the incorrect products delivered. Please contact us here: https://t.co/vlvfJr4nN9 and we'll help. ^ZH"
,1973419,@21306 someone plagiarized my writing in A SELF published book on @115821 the help center is useless,584439,1973417,@584439 We take this kind of thing seriously and would like to investigate. Please report this to us here: https://t.co/HcaT5WlZkE ^MB
,248145,"@115850 order 4075652688.4005160  u cancel payment ws made by NRE account,post a cheque to address  SOORADA GOPAL KUMAR  TEL NO 8422990099",174953,248146,@174953 I couldn't comprehend your concern. Could you elaborate the issue so that we can assist you accordingly. (1/2)^SQ
,279516,"Qu'une chose à dire ! BRAVO @120533 pour votre service client, vous êtes loins devant les autres ! @14147",182624,279515,"@182624 Bonjour Morgan, je suis ravi d'apprendre que notre SAV est à la hauteur de vos attentes 🙂
^ARC"
,2622505,@AmazonHelp My email was shut off and unable to get in. Anywhere else I should enter in the information?,740907,2622506,"@740907 Thank you for letting us know. When you submit the information to us, you should be able to enter a preferred contact method. You can also explain that the e-mail on file has been shut off. ^AL"
,1556326,@115821 and @1016 what gives? Why can’t I buy audiobooks on amazon or audible &amp; why does one refer me to the other when neither work? https://t.co/yhn017kPJ7,412651,1556325,@412651 We can't check your account here. Please contact us here: https://t.co/hApLpM3Ejd? ^MC
,2171040,@147807 Hummmm ordered replacement glass dish for microwave I broke. It is taking 10 days.,636818,2171038,"@636818 Hello June, has your order been delayed past the original estimated delivery date? ^PJ"
,803069,@AmazonHelp 10th oct 2017 was delivery date. I placed the order on 12th sept 17,311360,803071,@311360 Was the item sold by Amazon or one of our sellers. You can find out here: https://t.co/JzP7hlA23B ^JZ
,2931940,"@115850 whats wrong with you. My order was scheduled 11am today, for which i paid extra bucks.Still i hav nt received any order or update.",184913,2931939,@184913 Apologies for the delay in delivering your package. Has this been reported to our support team yet? You may connect with them from here https://t.co/TxK11znixD and they would do the needful to get this delivered at the earliest. ^KK
,1530986,Amazon商品ページの読み込みが妙に重いんだよなぁ…,474961,1530985,"@474961 ご不便をおかけしております。キャッシュ削除、ブラウザの再起動を行っても問題が改善しない場合は、他のブラウザでも問題が発生するかご確認をお願いします。
また、よろしければご利用環境(ご利用のブラウザ・端末機種名)をお知らせください。MH"
,2793013,@AmazonHelp Lol what a joke. It was never delivered. Lol,779459,2793012,"@779459 We'd like to look further into this with you, Matthew. Please reach out to us here: https://t.co/hApLpMlfHN. ^WJ"
,1433983,@115850 Why There Is No Exchange Offer On One Plus 3t 128 Gb,146614,1433981,"@146614 Offers are decision of the sellers, Aashutosh. Currently there aren't any offers on this phone. Please stay tuned. ^SK"
,2220128,@648475 @AmazonHelp Guessed as much. Not impressed. Propping package against storm door w/o knocking is not cool. I was inside. Made getting the box difficult.,601412,2220126,@601412 Oh no! I'm so sorry! Please reach out to us here: https://t.co/hApLpMlfHN so we can get this reported to the proper team. ^ZW
,350609,"@115850 Ordered iPhone7 15 days ago.Shows delivered but I haven't received. 2 rounds of ""investigation"" and still no update.Pathetic!",199418,350608,"@199418 here: https://t.co/beaaDm0muc, we'll get back to you soon. (2/2)^AP"
,1572978,@119625 please include legendary shows like x-files etc into your library with Musical Live concerts.. to make it more appealing.,346569,1572979,@346569 We will continue to add new content. Keeping checking https://t.co/FYM9PJhpIG where (1/2)^CB
,1543579,Amazonプライムにキルミーベイベー来た！ https://t.co/pBGaTTbhIb,478173,1543578,"@478173 |ω・)
来ちゃいました。。。
是非！見ちゃってください( *• ̀ω•́ )b TY"
,425093,@AmazonHelp Be specific. What does at the earliest mean? Give me a date and time.,134321,425094,@134321 A correspondence will be sent to your email within 12 hours post filling the details using the secured link. Appreciate your patience. ^SD
,1114370,**HELP** If I preorder something on @115830 do they take the money right away or when it gets delivered?,383004,1114368,"@383004 Hi Julie, we charge just before dispatch. ^AT"
,988048,Tem como entrar em contato com o suporte da @115821 sem precisar ser por email ?,182454,988046,"@182454 Olá, pode sim a través deste link: https://t.co/qGpkDwGRhX , clique em telefone e nós vamos ligar para você . ^MB"
,378530,Amazon primeの学割的なコース、無料お試し期間半年をすっ飛ばして有料会員に登録出来ます？(ビデオとか使いたい),205825,378529,"@205825 Prime Studentの無料体験中、年会費1,900円（税込）の有料会員に切り替えることは可能です。詳しくはこちらのヘルプページをご参照下さい。 https://t.co/pg3kzYhP6y EK"
,131793,"“Inspired by your purchase of &lt;bundle with item x in it&gt;, we thought you might like to buy item x”. Er, you shipped me one a couple of days ago already @115830 ....",145715,131792,"@145715 Hi, you can change your communication preferences here :https://t.co/EcVrgGiZkD ^CR"
,2600853,@116928 EQ0001544783. Necesito saber a qué vecino han dejado este pedido ya que no me lo han comunicado. Es por no ir puerta por puerta mendigando. Gracias,736190,2600852,"@736190 Hola, lamentamos lo sucedido. El pedido que nos comentas, ¿Fue vendido por Amazon o por un vendedor externo? ^AV"
,637192,"@AmazonHelp Por la mañana pq por la tarde salgo a hacer cosas, me dicen q se lo van a comentar al conductor. No llega por la mañana dejo todo lo que tenía q hacer por la tarde para estar en casa cuando entregaran el paquete y aquí sigo un día perdido gracias a @80",271094,637191,"@271094 Hola Koke, lamentamos el inconveniente. ¿Has contactado con el transportista directamente? ^MB"
,108083,@115821 why does your fire stick hate me?,139997,108082,"@139997 Sorry to hear you're having troubles with our Fire TV Stick! Without sharing personal account information, could you let us know what's going on with yours? ^TH"
,453272,@AmazonHelp @222548 I hear you. It seems that delivery schedules are way off. Something that is supposed to be 2 days delivery is now taking 4 days. I was hoping to have my order for tomorrow as I leave on holiday Sunday but not might not arrive till the 6th after I'm gone.  I'll be sad. :(,222547,453271,@222547 I'm so sorry for the delay! Have we missed the estimated delivery date shown here:  https://t.co/Y5jpI9gRhE ^AG
,1377396,@115850 Bought OnePlus 5 didnt get the amazon pay cashback of 15%.Call the customer service he told it would apply to the cust. those who,440647,1377395,@440647 I'll reach out to you with an update. (2/2) ^KA
